TransactionID,CustomerID,ProductID,Date,Quantity,TotalAmount
698,223,72,10/20/2024,5,316868.4
699,774,1,8/31/2023,2,474581.68
700,677,77,5/9/2024,4,562334.2
701,545,150,8/29/2024,4,124915.64
702,631,296,11/6/2024,4,205592.92
703,201,106,10/29/2024,3,279704.31
704,307,292,10/14/2024,3,151126.95
705,446,177,4/15/2024,1,167420.97
706,597,5,11/26/2024,5,254394.3
707,523,207,8/4/2024,2,57355.8
708,302,32,1/27/2025,3,643888.74
709,563,28,12/4/2024,1,186564.58
710,721,287,4/29/2024,3,506171.25
711,113,145,2/5/2024,1,41638.44
712,241,222,4/5/2025,5,95894.4
713,404,163,2/6/2024,4,419988.12
714,416,196,8/19/2024,4,273289.44
715,559,109,6/29/2025,2,290576.24
716,487,72,1/10/2024,2,126747.36
717,569,197,7/9/2024,3,517891.98
718,428,79,1/23/2024,3,513783.24
719,687,65,12/2/2024,2,237574.5
720,12,37,7/12/2025,1,151442.29
721,148,250,12/29/2024,4,142168.28
722,140,44,7/4/2025,2,202289.18
723,658,213,12/24/2024,4,977939.76
724,713,218,10/26/2024,5,1115347.2
725,185,233,8/15/2024,5,47200.35
726,435,283,10/23/2024,4,504885.64
727,394,182,10/12/2024,2,132798.38
728,191,218,3/7/2024,5,1115347.2
729,8,296,9/14/2023,4,205592.92
730,749,122,10/23/2024,5,263704.5
731,276,211,6/6/2024,5,959992.1
732,591,188,2/1/2024,1,2913.25
733,39,291,1/30/2024,4,147036.04
734,722,189,6/15/2025,1,166007.08
735,595,247,7/17/2024,1,137148.8
736,146,270,5/8/2024,3,378826.41
737,477,265,4/23/2025,1,231130.53
738,536,46,4/9/2025,2,87694.94
739,484,40,1/8/2024,5,926828.65
740,594,160,10/16/2023,5,378142.8
741,55,176,8/16/2025,5,1133832.85
742,798,6,7/22/2024,4,834439.92
743,465,263,3/7/2024,4,554119.88
744,588,170,7/2/2024,4,704029.88
745,362,151,7/30/2024,3,282331.53
746,172,19,4/26/2024,5,1084675.4
747,768,156,1/21/2024,5,522427.5
748,267,32,4/7/2025,4,858518.32
749,593,87,10/1/2023,5,851742.8
750,53,150,4/2/2024,5,156144.55
751,28,147,9/20/2024,4,727714.48
752,85,65,5/25/2025,5,593936.25
753,79,143,3/13/2024,3,258035.52
754,136,144,6/14/2025,3,270399.3
755,264,8,1/5/2025,1,22213.35
756,619,90,2/9/2024,5,507237.1
757,757,78,3/21/2025,4,609832
758,379,90,2/1/2024,3,304342.26
759,718,121,10/27/2024,4,6704.08
760,186,271,5/23/2024,1,104956.85
761,352,44,12/13/2024,2,202289.18
762,610,79,3/2/2024,4,685044.32
763,771,212,6/8/2025,4,724326
764,244,226,11/28/2024,2,322015.34
765,216,296,9/23/2024,3,154194.69
766,56,136,2/24/2025,1,96195.84
767,54,86,12/22/2023,4,405290.24
768,409,244,1/15/2025,3,74431.62
769,488,273,3/30/2025,2,137524.34
770,389,200,6/14/2024,4,981606.04
771,269,75,11/23/2024,5,731647.75
772,446,7,9/14/2024,3,240832.5
773,460,196,1/12/2025,3,204967.08
774,543,22,5/19/2024,1,143219.8
775,545,182,9/22/2023,4,265596.76
776,626,140,9/30/2024,3,546282.18
777,277,137,7/1/2024,1,76875.72
778,262,300,4/7/2025,4,390108.88
779,473,124,6/13/2025,5,613247.4
780,789,100,1/16/2024,5,907170.35
781,346,93,4/7/2025,3,545322.57
782,561,6,3/5/2025,1,208609.98
783,70,7,9/7/2023,4,321110
784,101,269,3/12/2025,1,151737.11
785,702,229,3/19/2025,3,336901.8
786,225,146,3/12/2024,3,15814.86
787,198,18,3/7/2024,1,194996.4
788,635,48,5/13/2025,1,8751.23
789,609,112,10/22/2023,5,663473.55
790,654,63,3/1/2025,1,163071.04
791,89,67,11/21/2023,4,801263.08
792,673,290,11/27/2023,2,54128.76
793,114,95,12/17/2023,3,680035.08
794,302,240,10/25/2023,1,211157.2
795,655,233,7/3/2025,3,28320.21
796,788,219,11/10/2024,3,42342.75
797,264,83,11/14/2023,1,47495.84
798,284,32,8/12/2024,4,858518.32
799,398,171,9/5/2023,1,40513.21
800,265,136,7/24/2024,2,192391.68
801,452,36,3/31/2025,4,270881.16
802,206,202,12/16/2023,2,241854.76
803,661,252,6/3/2024,1,49382.41
804,148,277,4/11/2025,4,300315.32
805,224,55,3/18/2024,4,587706.48
806,733,133,9/4/2023,1,156858.39
807,36,38,12/30/2023,1,47389.95
808,586,129,2/18/2025,4,534715.04
809,20,255,11/16/2023,2,358677.16
810,669,1,2/12/2025,1,237290.84
811,681,200,7/30/2025,3,736204.53
812,156,169,5/4/2025,4,973173.48
813,589,2,11/10/2023,5,1215275.7
814,725,252,6/9/2025,4,197529.64
815,447,207,11/29/2023,1,28677.9
816,554,116,6/10/2025,1,223264.86
817,394,247,4/13/2025,1,137148.8
818,581,275,7/9/2025,3,603890.43
819,342,156,4/10/2024,4,417942
820,57,47,9/26/2023,3,627977.04
821,548,175,1/11/2024,1,3680.98
822,471,149,12/30/2024,2,295256.72
823,181,284,10/23/2023,1,177733.01
824,394,98,2/21/2025,3,137080.2
825,713,200,9/20/2024,1,245401.51
826,646,184,1/1/2025,4,874392.16
827,87,225,7/20/2024,2,253957.74
828,144,19,4/20/2024,2,433870.16
829,26,123,9/5/2024,4,577126.36
830,399,33,10/30/2024,5,1215689.55
831,659,158,8/15/2024,4,475447.56
832,547,231,5/16/2025,1,245177.35
833,38,174,3/30/2025,1,82985.6
834,346,22,7/19/2025,4,572879.2
835,122,109,8/26/2023,5,726440.6
836,470,275,4/7/2024,2,402593.62
837,759,297,5/31/2025,2,17120.88
838,74,19,3/12/2024,2,433870.16
839,501,10,5/18/2024,4,856910.92
840,634,24,5/3/2025,2,202084
841,719,67,4/30/2024,1,200315.77
842,177,26,6/30/2025,3,30528.72
843,100,234,6/27/2025,5,2711.7
844,175,33,2/6/2024,1,243137.91
845,117,255,5/17/2024,5,896692.9
846,631,113,8/26/2023,1,13988.46
847,208,219,3/29/2024,3,42342.75
848,756,206,10/5/2024,3,363085.11
849,124,295,10/12/2023,5,864017.1
850,141,165,5/14/2024,2,59749.54
851,783,24,9/16/2024,5,505210
852,178,172,7/2/2025,1,124340.5
853,124,141,8/18/2024,2,262534.7
854,776,213,12/2/2024,2,488969.88
855,714,190,12/9/2023,5,412504.4
856,169,225,12/1/2024,2,253957.74
857,596,21,10/11/2024,2,192138.7
858,103,193,9/10/2024,2,186938.46
859,17,250,8/20/2024,1,35542.07
860,7,4,3/29/2025,2,40105.9
861,92,146,9/3/2024,4,21086.48
862,711,244,4/5/2025,2,49621.08
863,212,74,7/26/2024,3,618496.65
864,536,231,8/10/2024,4,980709.4
865,245,90,6/3/2024,5,507237.1
866,709,20,3/6/2024,5,1097672.2
867,185,256,1/6/2024,5,947043.8
868,91,155,3/16/2025,3,37603.95
869,429,3,9/27/2023,5,159917.05
870,242,99,1/26/2025,1,117959.83
871,543,49,12/2/2024,5,1147743.75
872,371,277,4/15/2025,5,375394.15
873,225,238,6/12/2024,2,475227.2
874,284,28,6/15/2024,2,373129.16
875,116,77,5/15/2024,4,562334.2
876,510,91,2/3/2025,2,291928.82
877,687,23,11/12/2024,1,9847.68
878,661,187,3/30/2024,3,72606.36
879,215,223,2/18/2024,3,241494.42
880,343,233,4/1/2024,1,9440.07
881,107,27,6/28/2024,5,863915.9
882,181,81,6/19/2025,1,160328.39
883,497,264,6/20/2024,1,209784.62
884,73,121,4/10/2024,4,6704.08
885,607,297,7/28/2025,3,25681.32
886,430,102,3/28/2025,3,710272.14
887,236,57,2/7/2025,3,562097.4
888,234,51,7/4/2025,2,253058.06
889,756,212,4/12/2024,2,362163
890,385,113,11/14/2023,1,13988.46
891,483,300,4/13/2025,4,390108.88
892,56,224,5/10/2024,2,485102.38
893,222,233,12/29/2023,2,18880.14
894,397,192,1/2/2025,2,439359.3
895,469,100,4/15/2024,3,544302.21
896,277,104,6/11/2025,3,267429.63
897,131,17,8/8/2024,5,1156347.9
898,62,144,2/17/2025,2,180266.2
899,114,239,11/14/2024,4,825660.36
900,429,88,12/14/2024,3,492067.32
901,226,152,11/1/2023,5,964633.95
902,161,88,5/7/2025,5,820112.2
903,567,118,7/19/2024,1,194845.82
904,422,268,5/7/2025,4,105346.84
905,222,243,4/5/2025,4,716481.68
906,286,8,12/10/2024,4,88853.4
907,754,127,2/3/2025,2,215083.7
908,336,223,5/31/2025,5,402490.7
909,228,77,6/3/2025,5,702917.75
910,6,214,6/30/2024,1,130015.37
911,42,241,1/9/2024,5,701288.2
912,35,218,6/27/2024,5,1115347.2
913,404,246,1/16/2025,1,207556.03
914,464,254,11/18/2023,2,108579.16
915,86,286,3/12/2024,1,142874.23
916,710,209,4/17/2024,2,131544.82
917,136,184,4/25/2024,3,655794.12
918,245,47,5/5/2024,1,209325.68
919,492,157,2/29/2024,2,62673.94
920,721,236,11/16/2024,5,797828.8
921,766,299,12/13/2023,1,216277.95
922,466,238,5/3/2024,2,475227.2
923,721,208,11/12/2023,2,220903.26
924,380,238,9/20/2023,1,237613.6
925,643,37,8/20/2024,4,605769.16
926,708,171,4/4/2025,5,202566.05
927,34,152,2/18/2024,4,771707.16
928,771,139,7/6/2025,5,1185708.05
929,556,295,6/10/2024,2,345606.84
930,702,42,1/2/2024,5,645298.95
931,344,29,5/30/2024,5,1121546.6
932,691,187,2/17/2025,1,24202.12
933,114,197,9/18/2024,3,517891.98
934,477,21,10/4/2024,3,288208.05
935,376,90,11/15/2024,5,507237.1
936,722,35,2/2/2025,5,968103.55
937,727,105,7/18/2025,2,210815.82
938,343,123,4/3/2025,5,721407.95
939,117,245,3/24/2024,5,5240.7
940,720,108,7/10/2024,2,235797.74
941,329,181,1/12/2025,3,343378.29
942,516,217,5/11/2024,3,112767.87
943,56,33,12/6/2024,3,729413.73
944,354,232,12/4/2024,4,104438.04
945,514,270,6/2/2024,1,126275.47
946,482,273,2/15/2025,5,343810.85
947,300,232,9/25/2023,5,130547.55
948,377,34,8/27/2023,2,68058.38
949,469,45,10/1/2023,1,219893.48
950,401,92,1/21/2025,3,612287.01
951,79,56,8/20/2025,2,172780.26
952,283,58,10/12/2024,2,143249.62
953,509,78,10/14/2023,2,304916
954,534,12,10/11/2023,3,590233.14
955,427,278,12/17/2023,2,430493.06
956,486,178,1/27/2025,4,949547.12
957,455,11,8/14/2024,3,344430.66
958,194,33,2/12/2024,1,243137.91
959,238,267,6/11/2025,3,548275.26
960,422,297,12/14/2024,3,25681.32
961,672,168,8/17/2025,4,778403
962,608,272,10/2/2023,5,1145098.05
963,456,235,10/28/2023,3,594149.79
964,581,68,6/12/2025,3,190414.26
965,176,134,8/22/2023,2,113906.58
966,496,191,4/6/2024,3,716384.22
967,789,25,10/14/2024,2,304718.98
968,362,146,3/24/2025,4,21086.48
969,171,83,9/23/2023,5,237479.2
970,293,94,5/4/2024,2,343472.74
971,726,79,4/12/2025,2,342522.16
972,244,60,12/18/2023,1,195067.62
973,325,295,10/20/2024,2,345606.84
974,452,134,5/5/2025,3,170859.87
975,189,106,4/6/2024,5,466173.85
976,725,18,5/6/2025,3,584989.2
977,353,76,9/28/2024,3,384368.01
978,460,277,3/1/2025,2,150157.66
979,547,155,5/1/2025,1,12534.65
980,26,208,1/16/2024,4,441806.52
981,787,75,3/11/2025,4,585318.2
982,328,80,5/16/2025,1,16427.34
983,757,280,12/7/2023,5,264116.6
984,340,152,12/29/2024,4,771707.16
985,297,294,7/28/2024,2,74067.76
986,579,227,7/20/2024,3,613101.81
987,706,58,6/19/2024,4,286499.24
988,42,72,4/16/2025,5,316868.4
989,120,158,1/21/2024,1,118861.89
990,412,113,6/25/2024,4,55953.84
991,366,48,12/13/2024,3,26253.69
992,57,100,9/20/2024,5,907170.35
993,540,114,1/24/2025,3,104317.89
994,201,12,3/26/2025,1,196744.38
995,552,229,4/20/2025,1,112300.6
996,525,202,3/24/2024,2,241854.76
997,503,163,6/11/2024,5,524985.15
998,620,262,6/30/2025,1,132825.9
999,683,185,6/3/2025,4,361494.24
1000,152,219,10/10/2024,3,42342.75
1001,396,191,4/13/2024,1,238794.74
1002,292,177,6/30/2024,3,502262.91
1003,316,229,6/4/2024,5,561503
1004,90,111,12/6/2024,4,501476.4
1005,760,213,7/19/2024,4,977939.76
1006,296,84,1/23/2024,4,765943.44
1007,747,213,6/15/2024,2,488969.88
1008,602,45,4/20/2025,2,439786.96
1009,213,156,1/23/2024,4,417942
1010,538,172,3/14/2025,1,124340.5
1011,605,193,3/13/2024,1,93469.23
1012,7,210,3/14/2024,3,10751.61
1013,425,90,11/12/2024,5,507237.1
1014,474,291,12/6/2024,2,73518.02
1015,205,96,3/16/2025,4,508300.24
1016,297,284,11/30/2023,4,710932.04
1017,44,155,12/31/2024,5,62673.25
1018,312,253,11/10/2023,5,1162944.8
1019,758,238,6/18/2025,2,475227.2
1020,28,2,12/8/2023,2,486110.28
1021,269,154,5/12/2025,4,662645.96
1022,128,148,11/7/2023,4,212767.84
1023,184,252,3/30/2024,2,98764.82
1024,30,62,8/6/2024,3,508754.88
1025,505,35,10/27/2023,5,968103.55
1026,764,186,1/18/2024,5,533929
1027,493,290,3/1/2024,4,108257.52
1028,265,244,7/28/2025,1,24810.54
1029,383,263,12/6/2023,5,692649.85
1030,18,133,5/19/2025,2,313716.78
1031,596,30,6/27/2025,2,169595.18
1032,328,237,8/4/2025,2,281603.96
1033,366,84,11/9/2023,1,191485.86
1034,280,185,10/16/2023,4,361494.24
1035,652,183,3/9/2024,1,25402.32
1036,297,150,9/21/2023,5,156144.55
1037,655,40,5/31/2025,5,926828.65
1038,199,94,10/8/2024,1,171736.37
1039,614,86,11/14/2024,5,506612.8
1040,331,162,5/24/2025,3,467664.15
1041,278,186,7/29/2024,1,106785.8
1042,548,297,11/7/2023,3,25681.32
1043,148,7,10/9/2023,2,160555
1044,531,145,7/11/2025,3,124915.32
1045,798,249,12/9/2024,4,897083.36
1046,349,84,12/22/2023,1,191485.86
1047,224,80,10/17/2023,5,82136.7
1048,227,97,3/13/2025,5,1051196.75
1049,629,270,3/29/2024,5,631377.35
1050,730,283,2/26/2024,1,126221.41
1051,428,236,10/14/2023,1,159565.76
1052,120,68,12/4/2023,1,63471.42
1053,492,179,5/7/2024,3,57673.59
1054,708,186,11/5/2023,2,213571.6
1055,453,268,3/26/2025,3,79010.13
1056,177,156,7/1/2024,1,104485.5
1057,763,61,3/20/2025,2,428698.48
1058,132,73,1/28/2024,2,151770.4
1059,315,65,1/7/2025,2,237574.5
1060,134,41,6/6/2025,4,867454.6
1061,708,58,2/1/2024,1,71624.81
1062,20,248,12/4/2023,4,702691.88
1063,44,101,5/5/2024,1,190848.1
1064,34,263,1/29/2025,5,692649.85
1065,61,241,10/21/2023,1,140257.64
1066,260,23,4/3/2024,1,9847.68
1067,309,6,11/23/2024,1,208609.98
1068,127,106,2/24/2025,5,466173.85
1069,205,95,5/11/2024,3,680035.08
1070,30,47,9/28/2023,2,418651.36
1071,765,143,8/6/2024,5,430059.2
1072,357,181,1/3/2025,2,228918.86
1073,513,124,1/14/2024,5,613247.4
1074,584,35,8/24/2023,1,193620.71
1075,593,8,6/24/2025,5,111066.75
1076,223,99,2/2/2024,3,353879.49
1077,176,276,3/19/2024,1,103480
1078,743,51,4/13/2025,2,253058.06
1079,517,244,4/20/2025,3,74431.62
1080,715,95,12/27/2023,4,906713.44
1081,690,55,6/4/2025,2,293853.24
1082,364,195,7/16/2024,4,401449.72
1083,220,264,11/3/2024,2,419569.24
1084,418,58,6/16/2025,3,214874.43
1085,127,239,9/12/2024,1,206415.09
1086,533,70,3/3/2024,4,424959.2
1087,781,185,7/5/2025,3,271120.68
1088,571,21,1/30/2024,1,96069.35
1089,336,253,1/16/2024,1,232588.96
1090,395,146,11/19/2024,4,21086.48
1091,615,160,8/30/2024,4,302514.24
1092,232,284,5/18/2024,4,710932.04
1093,298,220,6/24/2025,2,253278.22
1094,72,244,5/24/2024,3,74431.62
1095,184,7,5/12/2024,4,321110
1096,689,54,3/12/2025,4,447211.24
1097,449,268,6/14/2025,1,26336.71
1098,123,74,9/17/2024,4,824662.2
1099,411,53,9/27/2024,2,186860.92
1100,67,187,4/3/2025,2,48404.24
1101,347,103,7/6/2024,5,818907.2
1102,414,63,9/26/2023,2,326142.08
1103,435,256,5/14/2024,3,568226.28
1104,784,298,12/2/2023,5,130343.8
1105,280,205,9/9/2024,3,459101.79
1106,488,208,11/20/2024,4,441806.52
1107,524,143,12/22/2023,2,172023.68
1108,787,233,11/27/2023,1,9440.07
1109,126,129,12/5/2023,4,534715.04
1110,510,119,7/23/2025,2,166982.1
1111,31,51,12/12/2023,1,126529.03
1112,70,256,6/1/2025,1,189408.76
1113,184,196,3/29/2024,5,341611.8
1114,696,168,1/31/2024,2,389201.5
1115,311,50,8/29/2023,1,68857.39
1116,677,267,7/9/2024,4,731033.68
1117,478,104,6/14/2024,3,267429.63
1118,678,255,11/18/2024,4,717354.32
1119,517,134,9/12/2023,5,284766.45
1120,352,277,1/12/2024,5,375394.15
1121,19,17,1/24/2025,4,925078.32
1122,122,197,10/22/2024,4,690522.64
1123,323,193,9/8/2024,4,373876.92
1124,471,19,1/13/2025,1,216935.08
1125,182,286,4/29/2025,3,428622.69
1126,724,85,2/28/2025,4,805818.96
1127,442,69,7/1/2025,3,534986.25
1128,733,200,10/30/2024,4,981606.04
1129,783,57,10/25/2024,5,936829
1130,692,252,11/10/2023,5,246912.05
1131,702,277,8/3/2025,5,375394.15
1132,482,244,12/9/2024,5,124052.7
1133,161,260,12/15/2024,1,239069.49
1134,401,135,9/4/2024,4,313468.08
1135,606,194,2/2/2024,5,230629.6
1136,693,181,2/8/2025,3,343378.29
1137,329,32,10/4/2024,1,214629.58
1138,605,24,1/1/2024,2,202084
1139,376,179,8/18/2025,5,96122.65
1140,28,175,11/8/2023,4,14723.92
1141,100,220,3/10/2025,3,379917.33
1142,366,211,12/24/2024,3,575995.26
1143,58,126,1/26/2024,2,317110.28
1144,241,160,10/29/2024,5,378142.8
1145,87,34,1/7/2025,3,102087.57
1146,118,173,9/28/2024,2,344413.76
1147,21,276,1/30/2025,3,310440
1148,39,236,10/6/2024,4,638263.04
1149,582,264,9/30/2024,4,839138.48
1150,274,11,7/15/2025,4,459240.88
1151,603,12,2/25/2025,3,590233.14
1152,387,293,5/13/2025,4,983565.32
1153,331,294,5/22/2024,1,37033.88
1154,501,52,2/17/2025,2,340906
1155,345,255,7/4/2025,5,896692.9
1156,784,174,11/16/2023,2,165971.2
1157,630,154,2/10/2025,3,496984.47
1158,447,104,10/8/2023,4,356572.84
1159,651,39,2/3/2025,5,1142007.4
1160,220,148,5/4/2025,3,159575.88
1161,49,153,3/18/2025,5,63112.25
1162,412,116,2/6/2024,5,1116324.3
1163,761,48,4/8/2025,5,43756.15
1164,98,173,3/2/2024,3,516620.64
1165,69,291,8/24/2023,5,183795.05
1166,487,219,3/29/2024,2,28228.5
1167,356,40,8/26/2024,3,556097.19
1168,517,154,12/30/2023,4,662645.96
1169,680,277,12/2/2024,3,225236.49
1170,205,213,12/8/2024,4,977939.76
1171,258,264,12/29/2024,4,839138.48
1172,688,281,5/10/2025,2,343619.04
1173,20,265,1/26/2024,2,462261.06
1174,591,256,9/29/2024,2,378817.52
1175,677,240,10/13/2023,3,633471.6
1176,654,273,7/3/2025,5,343810.85
1177,788,223,11/26/2024,5,402490.7
1178,745,31,2/6/2024,5,390409.25
1179,206,187,8/28/2023,4,96808.48
1180,152,124,3/5/2025,2,245298.96
1181,765,154,6/19/2024,4,662645.96
1182,421,164,10/22/2024,1,128140.4
1183,650,105,9/25/2023,4,421631.64
1184,274,147,8/19/2024,2,363857.24
1185,263,121,9/9/2024,4,6704.08
1186,245,59,10/18/2024,2,25775.88
1187,197,15,12/25/2024,2,74951.68
1188,318,238,8/13/2024,4,950454.4
1189,574,224,6/24/2025,4,970204.76
1190,663,19,1/5/2024,2,433870.16
1191,164,140,11/4/2024,2,364188.12
1192,30,133,3/28/2024,3,470575.17
1193,675,282,12/24/2023,2,490686.42
1194,660,22,10/9/2024,4,572879.2
1195,21,29,7/6/2024,1,224309.32
1196,322,153,1/8/2025,1,12622.45
1197,417,187,5/8/2025,1,24202.12
1198,407,72,9/24/2023,2,126747.36
1199,115,293,12/15/2023,5,1229456.65
1200,124,268,2/7/2025,5,131683.55
1201,794,269,4/19/2025,3,455211.33
1202,509,47,12/11/2023,2,418651.36
1203,615,63,7/13/2024,3,489213.12
1204,338,300,6/25/2025,4,390108.88
1205,767,121,6/28/2024,4,6704.08
1206,224,74,7/8/2025,1,206165.55
1207,180,110,4/11/2024,3,54804.99
1208,451,210,11/11/2024,3,10751.61
1209,604,29,7/20/2024,4,897237.28
1210,547,192,7/16/2024,1,219679.65
1211,325,280,10/22/2023,4,211293.28
1212,487,127,9/26/2023,3,322625.55
1213,149,186,6/20/2024,4,427143.2
1214,733,189,3/8/2025,3,498021.24
1215,22,18,6/19/2025,1,194996.4
1216,708,123,2/18/2024,3,432844.77
1217,566,197,5/12/2025,3,517891.98
1218,655,186,2/16/2025,1,106785.8
1219,548,122,10/18/2024,4,210963.6
1220,398,5,6/7/2024,4,203515.44
1221,262,155,12/22/2023,1,12534.65
1222,775,121,10/29/2023,3,5028.06
1223,216,83,12/26/2023,4,189983.36
1224,647,163,4/3/2025,4,419988.12
1225,35,141,4/5/2024,1,131267.35
1226,799,252,3/11/2025,4,197529.64
1227,755,212,3/1/2025,3,543244.5
1228,735,217,9/13/2023,1,37589.29
1229,165,134,2/1/2024,5,284766.45
1230,68,181,11/21/2023,4,457837.72
1231,617,281,5/2/2025,3,515428.56
1232,465,15,8/30/2023,1,37475.84
1233,657,95,2/1/2024,4,906713.44
1234,657,70,9/7/2023,1,106239.8
1235,411,103,8/10/2024,3,491344.32
1236,322,295,6/6/2025,1,172803.42
1237,114,81,6/2/2025,2,320656.78
1238,529,67,3/27/2025,5,1001578.85
1239,703,211,8/24/2024,3,575995.26
1240,463,245,7/19/2025,2,2096.28
1241,267,89,11/5/2023,5,326134.3
1242,336,145,1/19/2025,2,83276.88
1243,87,213,5/23/2025,3,733454.82
1244,187,202,9/13/2023,4,483709.52
1245,585,115,1/14/2024,1,85996.14
1246,24,286,5/3/2025,5,714371.15
1247,642,118,4/5/2024,1,194845.82
1248,474,102,8/18/2024,3,710272.14
1249,719,87,6/29/2024,1,170348.56
1250,411,220,9/5/2024,5,633195.55
1251,267,77,3/19/2024,1,140583.55
1252,377,88,5/14/2025,5,820112.2
1253,121,8,6/17/2024,5,111066.75
1254,446,233,4/17/2025,4,37760.28
1255,122,115,11/18/2023,2,171992.28
1256,196,137,12/2/2024,3,230627.16
1257,765,254,5/4/2025,4,217158.32
1258,134,221,5/1/2024,2,426083.7
1259,615,111,5/1/2024,3,376107.3
1260,745,97,12/29/2024,4,840957.4
1261,185,210,11/22/2023,2,7167.74
1262,30,149,7/27/2024,3,442885.08
1263,242,231,3/15/2024,2,490354.7
1264,379,299,8/31/2024,4,865111.8
1265,88,6,4/3/2025,4,834439.92
1266,137,166,3/25/2024,4,785190.56
1267,704,109,5/18/2025,4,581152.48
1268,726,217,4/8/2024,5,187946.45
1269,263,38,1/4/2024,1,47389.95
1270,571,31,5/16/2024,1,78081.85
1271,341,121,11/8/2023,4,6704.08
1272,363,24,9/27/2023,1,101042
1273,260,259,11/11/2024,5,573091.4
1274,391,155,12/31/2024,4,50138.6
1275,688,190,8/25/2024,2,165001.76
1276,573,22,9/24/2023,5,716099
1277,184,134,10/17/2023,2,113906.58
1278,516,253,4/21/2025,3,697766.88
1279,480,68,8/27/2024,1,63471.42
1280,325,272,7/8/2025,4,916078.44
1281,146,134,8/7/2025,1,56953.29
1282,321,23,1/3/2025,2,19695.36
1283,512,144,5/8/2025,3,270399.3
1284,441,145,11/28/2024,3,124915.32
1285,628,136,5/23/2025,5,480979.2
1286,321,224,12/2/2023,2,485102.38
1287,324,252,2/23/2024,2,98764.82
1288,570,226,10/14/2023,1,161007.67
1289,194,77,4/19/2025,1,140583.55
1290,236,94,1/19/2024,1,171736.37
1291,482,134,7/12/2025,2,113906.58
1292,723,240,10/6/2023,4,844628.8
1293,119,254,1/28/2024,1,54289.58
1294,453,183,3/17/2024,5,127011.6
1295,497,235,7/1/2025,4,792199.72
1296,116,76,3/18/2025,1,128122.67
1297,358,48,3/14/2025,2,17502.46
1298,291,93,3/9/2025,2,363548.38
1299,768,261,5/14/2024,3,722945.28
1300,577,300,8/31/2024,2,195054.44
1301,598,3,7/20/2025,5,159917.05
1302,786,293,11/3/2024,2,491782.66
1303,427,40,9/19/2024,2,370731.46
1304,787,256,4/22/2025,1,189408.76
1305,337,14,4/3/2024,3,85720.35
1306,698,63,9/1/2024,4,652284.16
1307,383,55,11/14/2024,3,440779.86
1308,158,15,5/30/2025,1,37475.84
1309,472,246,6/13/2025,4,830224.12
1310,644,138,10/3/2024,5,1030245.2
1311,674,3,1/6/2024,3,95950.23
1312,45,232,12/31/2024,3,78328.53
1313,750,292,5/10/2025,2,100751.3
1314,217,25,8/21/2024,3,457078.47
1315,331,29,1/26/2025,1,224309.32
1316,561,196,4/27/2024,1,68322.36
1317,409,131,1/15/2025,2,378667.02
1318,246,205,11/8/2024,1,153033.93
1319,22,107,5/17/2024,2,147731.5
1320,398,207,9/23/2024,3,86033.7
1321,663,79,10/26/2024,1,171261.08
1322,306,252,9/12/2023,4,197529.64
1323,754,159,4/11/2025,5,258854.9
1324,135,184,11/29/2023,1,218598.04
1325,377,263,7/5/2024,2,277059.94
1326,502,229,9/4/2023,4,449202.4
1327,488,138,8/18/2025,5,1030245.2
1328,615,217,9/12/2024,1,37589.29
1329,775,217,8/3/2024,3,112767.87
1330,629,96,1/2/2024,4,508300.24
1331,646,219,4/14/2025,1,14114.25
1332,42,263,1/24/2025,3,415589.91
1333,475,115,8/21/2024,2,171992.28
1334,508,270,8/22/2023,5,631377.35
1335,86,149,6/21/2025,4,590513.44
1336,448,41,8/19/2024,4,867454.6
1337,308,77,10/7/2024,2,281167.1
1338,701,154,11/30/2024,2,331322.98
1339,536,219,10/27/2024,3,42342.75
1340,583,25,6/3/2024,5,761797.45
1341,79,24,12/27/2024,5,505210
1342,111,262,1/22/2025,4,531303.6
1343,423,49,10/14/2024,4,918195
1344,677,292,5/31/2025,3,151126.95
1345,364,131,7/7/2025,5,946667.55
1346,84,258,5/22/2024,1,31243.19
1347,117,237,12/3/2023,2,281603.96
1348,187,202,7/4/2025,1,120927.38
1349,86,214,7/14/2025,3,390046.11
1350,322,233,1/27/2024,4,37760.28
1351,639,136,7/18/2024,3,288587.52
1352,192,109,8/8/2025,2,290576.24
1353,81,133,6/24/2025,1,156858.39
1354,445,274,2/13/2024,1,242637.67
1355,6,203,2/6/2025,1,169759.09
